name,domain,pddl_num_predicates,pddl_num_action_schemas,pddl_has_derived_predicates,pddl_has_conditional_effects,pddl_has_negative_preconditions,pddl_precond_atoms_min,pddl_precond_atoms_mean,pddl_precond_atoms_max,pddl_add_eff_min,pddl_add_eff_mean,pddl_add_eff_max,pddl_del_eff_min,pddl_del_eff_mean,pddl_del_eff_max,pddl_num_objects,pddl_num_object_types,pddl_objects_by_type_total,pddl_objects_by_type_min,pddl_objects_by_type_max,pddl_objects_by_type_mean,pddl_objects_by_type_std,pddl_objects_by_type_entropy,pddl_objects_by_type_gini,pddl_objects_by_type_top1_frac,pddl_objects_by_type_top2_frac,pddl_objects_by_type_top3_frac,pddl_init_atoms,pddl_goal_atoms,fd_translate_seconds,fd_sas_num_vars,fd_sas_var_domain_min,fd_sas_var_domain_mean,fd_sas_var_domain_max,fd_sas_total_facts_proxy,fd_sas_num_operators,fd_sas_op_prevail_min,fd_sas_op_prevail_mean,fd_sas_op_prevail_max,fd_sas_op_effects_min,fd_sas_op_effects_mean,fd_sas_op_effects_max,fd_sas_num_mutex_groups,fd_sas_mutex_size_min,fd_sas_mutex_size_mean,fd_sas_mutex_size_max,fd_sas_num_axioms,sas_sas_domain_std,sas_sas_domain_median,sas_sas_domain_p25,sas_sas_domain_p75,sas_sas_domain_entropy,sas_op_prevail_std,sas_op_prevail_median,sas_op_effects_std,sas_op_effects_median,sas_op_mean_affected_vars,sas_op_mean_condition_vars,sas_op_affected_vars_fraction,sas_op_condition_vars_fraction,sas_op_mean_cond_to_eff_ratio,sas_cg_num_edges,sas_cg_edge_density,sas_cg_avg_out_degree,sas_cg_max_out_degree,sas_cg_avg_in_degree,sas_cg_max_in_degree,sas_cg_num_sources,sas_cg_num_sinks,sas_cg_num_isolated,sas_dtg_trans_min,sas_dtg_trans_mean,sas_dtg_trans_max,sas_dtg_trans_std,sas_dtg_trans_median,heur_probe_seconds,heur_h_ff_init,heur_h_add_init,heur_h_max_init,heur_helpful_actions_proxy,heur_relaxed_plan_length,heur_goal_count,heur_del_init_effect_fraction,heur_del_init_op_fraction,heur_del_init_effects_mean,heur_del_init_effects_max,lm_probe_seconds,lm_lm_num_landmarks,lm_lm_num_orderings_total,lm_lm_num_reasonable_orders,lm_lm_num_necessary_orders,lm_lm_num_greedy_necessary_orders,lm_lm_num_conjunctive_landmarks,lm_lm_num_disjunctive_landmarks,lm_goal_count,lm_landmarks_per_goal,lm_orderings_per_landmark
p30.pddl,sokoban-sat08-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,135,4,135,1,126,33.75,53.27464218556517,0.3092608883284639,0.6944444444444444,0.9333333333333333,0.9629629629629629,0.9925925925925926,385,4,0.19718826400639955,58,2,5.448275862068965,49,316,418,0,0.0,0,3,4.368421052631579,5,49,2,5.285714285714286,6,0,11.402014966803476,2.0,2.0,2.0,3.029990927156781,0.0,0.0,0.929659038560826,5.0,4.368421052631579,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,58,4.0,31.482758620689655,418.0,55.12063302878025,20.0,10.339526299998397,81.0,334.0,17.0,418,81,4,0.2157721796276013,0.8803827751196173,0.9425837320574163,2.0,15.956108844999108,111,1368,223,0,1145,0,5,4,27.75,12.324324324324325
p01.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,101,4,101,1,90,25.25,37.425759845325786,0.4440452238752025,0.6658415841584158,0.8910891089108911,0.9504950495049505,0.9900990099009901,265,6,0.2162780219950946,52,2,6.3076923076923075,39,328,442,0,0.0,0,3,4.520361990950226,5,39,3,7.102564102564102,8,0,10.983446393302797,2.0,2.0,2.0,3.0410050745014634,0.0,0.0,0.8539457818704398,5.0,4.520361990950226,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,52,4.0,38.42307692307692,442.0,58.892779416967755,28.0,2.197565777998534,34.0,108.0,7.0,442,34,6,0.1941941941941942,0.832579185520362,0.8778280542986425,2.0,1.0415763999990304,37,131,17,0,114,0,2,6,6.166666666666667,3.5405405405405403
p02.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,128,4,128,1,120,32.0,50.81830378908765,0.29468633076079365,0.69921875,0.9375,0.96875,0.9921875,379,3,0.23406493200309342,49,2,4.755102040816326,42,233,272,0,0.0,0,3,4.1911764705882355,5,42,2,4.404761904761905,5,0,9.371103244015394,2.0,2.0,2.0,2.980820036623627,0.0,0.0,0.9815556821156024,5.0,4.1911764705882355,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,49,4.0,23.26530612244898,272.0,38.73024210455852,14.0,0.43368095100595383,32.0,156.0,7.0,272,32,3,0.22543859649122808,0.8933823529411765,0.9448529411764706,2.0,0.5042202540062135,42,253,31,0,222,0,5,3,14.0,6.023809523809524
p03.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,96,4,96,1,84,24.0,34.70590727815655,0.4877319457313247,0.65625,0.875,0.9479166666666666,0.9895833333333334,239,7,0.2201761219985201,50,2,7.14,35,357,528,0,0.0,0,3,4.643939393939394,5,35,2,8.8,9,0,11.777962472346395,2.0,2.0,2.0,3.0151717756293284,0.0,0.0,0.7650765039739268,5.0,4.643939393939394,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,50,4.0,49.04,528.0,70.61585091181725,34.0,1.2093091150018154,31.0,88.0,3.0,528,31,7,0.16843393148450245,0.7443181818181818,0.7821969696969697,2.0,0.2680066130051273,14,7,0,0,7,0,0,7,2.0,0.5
p04.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,98,4,98,1,88,24.5,36.69127961791467,0.42580414519371235,0.6683673469387754,0.8979591836734694,0.9489795918367347,0.9897959183673469,264,5,0.19158305000019027,45,2,6.266666666666667,34,282,416,0,0.0,0,3,4.538461538461538,5,34,7,7.0,7,0,10.877908295664607,2.0,2.0,2.0,2.8992013010159057,0.0,0.0,0.8426500884694863,5.0,4.538461538461538,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,45,12.0,41.955555555555556,416.0,59.160781136588774,28.0,3.0836670380012947,37.0,169.0,7.0,416,37,5,0.1853813559322034,0.78125,0.8413461538461539,2.0,0.9903726990014547,32,98,17,0,81,0,1,5,6.4,3.0625
p05.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,100,4,100,1,90,25.0,37.556623916427846,0.4194178126243522,0.6699999999999999,0.9,0.95,0.99,269,5,0.24620298700028798,45,2,5.933333333333334,34,267,362,0,0.0,0,3,4.49171270718232,5,34,2,6.5588235294117645,7,0,10.036378275498034,2.0,2.0,2.0,2.9421933976218315,0.0,0.0,0.8707574941368197,5.0,4.49171270718232,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,45,4.0,36.13333333333333,362.0,51.54915669102217,26.0,3.784733573003905,29.0,104.0,5.0,362,29,5,0.1838868388683887,0.7569060773480663,0.8259668508287292,2.0,2.7686544729949674,35,111,26,0,85,0,1,5,7.0,3.1714285714285713
p06.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,109,4,109,1,100,27.25,42.020084483494315,0.36467473096521463,0.6811926605504588,0.9174311926605505,0.9541284403669725,0.9908256880733946,299,4,0.21482116100378335,47,2,5.829787234042553,38,274,378,0,0.0,0,3,4.439153439153439,5,38,6,6.0,6,0,11.099777933251485,2.0,2.0,2.0,2.878216670154762,0.0,0.0,0.89841207520809,5.0,4.439153439153439,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,47,12.0,35.702127659574465,378.0,53.928208737178764,20.0,1.4255941419978626,42.0,123.0,8.0,378,42,4,0.20023837902264602,0.8306878306878307,0.8888888888888888,2.0,1.1428929989997414,61,426,71,0,355,0,2,4,15.25,6.983606557377049
p07.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,80,4,80,1,70,20.0,28.905016865589268,0.49468871029756667,0.6499999999999999,0.875,0.9375,0.9875,216,5,0.22430236699437955,35,2,5.771428571428571,24,202,312,0,0.0,0,3,4.538461538461538,5,24,7,7.0,7,0,8.291426602342979,2.0,2.0,2.0,2.8437019149771903,0.0,0.0,0.8426500884694863,5.0,4.538461538461538,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,35,14.0,40.457142857142856,312.0,48.01686778452687,28.0,0.4319559340001433,25.0,68.0,8.0,312,25,5,0.18008474576271186,0.7564102564102564,0.8173076923076923,2.0,0.06309823600167874,10,5,0,0,5,0,0,5,2.0,0.5
p08.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,110,4,110,1,99,27.5,41.31888188225814,0.4167294619453953,0.6727272727272726,0.9,0.9545454545454546,0.990909090909091,302,6,0.24390982700424502,50,2,6.54,37,327,436,0,0.0,0,3,4.541284403669724,5,37,2,7.513513513513513,8,0,11.259147392231794,2.0,2.0,2.0,2.9991584359307746,0.0,0.0,0.8408395770561174,5.0,4.541284403669724,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,50,4.0,39.6,436.0,58.884293321733935,30.0,30.00890759000322,45.0,125.0,5.0,436,45,6,0.18838383838383838,0.7981651376146789,0.8555045871559633,2.0,6.473725203999493,12,6,0,0,6,0,0,6,2.0,0.5
p09.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,499,4,499,1,493,124.75,212.61276419820143,0.07553956218934274,0.7409819639278556,0.9879759519038076,0.9959919839679359,0.9979959919839679,1184,1,0.36394529200333636,220,2,3.05,217,671,464,0,0.0,0,3,3.1293103448275863,5,217,2,2.0829493087557602,3,0,14.497405724034653,2.0,2.0,2.0,4.240994787892432,0.0,0.0,0.4918328215722728,3.0,3.1293103448275863,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,220,4.0,6.6,464.0,31.020286617279694,4.0,0.03790939199825516,5.0,5.0,2.0,464,5,1,0.31887052341597794,0.9870689655172413,0.9978448275862069,2.0,0.038236451997363474,10,19,5,0,14,0,2,1,10.0,1.9
p10.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,139,4,139,1,130,34.75,55.00624964492671,0.3023168579638944,0.6960431654676258,0.935251798561151,0.9640287769784173,0.9928057553956835,408,4,0.24144139800046105,53,2,5.962264150943396,44,316,418,0,0.0,0,3,4.454545454545454,5,44,6,6.0,6,0,12.276626455902756,2.0,2.0,2.0,2.9106034515219736,0.0,0.0,0.8907235428302466,5.0,4.454545454545454,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,53,12.0,35.132075471698116,418.0,57.19943189315751,20.0,6.950245227002597,47.0,127.0,9.0,418,47,4,0.20622986036519872,0.8421052631578947,0.9186602870813397,2.0,2.219939565002278,8,4,0,0,4,0,0,4,2.0,0.5
p11.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,175,4,175,1,165,43.75,70.01919379712966,0.2729381442078234,0.7042857142857142,0.9428571428571428,0.9714285714285714,0.9942857142857143,570,5,0.21241446899512084,63,2,6.523809523809524,52,411,594,0,0.0,0,3,4.515151515151516,5,52,2,6.711538461538462,7,0,13.947585719123229,2.0,2.0,2.0,3.0064778251700424,0.0,0.0,0.8570991287109667,5.0,4.515151515151516,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,63,4.0,42.57142857142857,594.0,74.58961038458548,26.0,30.024670821003383,100.0,422.0,17.0,594,100,5,0.2017151379567487,0.8720538720538721,0.9107744107744108,2.0,30.039660096997977,133,2001,342,0,1659,0,2,5,26.6,15.045112781954888
p12.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,130,4,130,1,120,32.5,50.53958844312051,0.34375463399023176,0.6884615384615385,0.9230769230769231,0.9615384615384616,0.9923076923076923,368,5,0.2514801380020799,52,2,5.865384615384615,41,305,390,0,0.0,0,3,4.425641025641026,5,41,4,6.195121951219512,7,0,10.912288144306798,2.0,2.0,2.0,3.0071288999495147,0.0,0.0,0.9048921025687293,5.0,4.425641025641026,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,52,8.0,33.19230769230769,390.0,52.615089405379656,23.0,30.015668840998842,43.0,178.0,8.0,390,43,5,0.20393974507531865,0.841025641025641,0.9025641025641026,2.0,30.027330338001775,21,33,2,0,31,0,2,5,4.2,1.5714285714285714
p13.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,134,4,134,1,121,33.5,50.5791459002621,0.4017848313305835,0.6791044776119404,0.9029850746268657,0.9626865671641791,0.9925373134328358,358,8,0.27567940700100735,74,2,7.391891891891892,57,547,968,0,0.0,0,3,4.652892561983471,5,57,2,8.31578947368421,10,0,14.549837528179507,2.0,2.0,2.0,3.2131114128476574,0.0,0.0,0.7574505280918744,5.0,4.652892561983471,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,74,4.0,60.86486486486486,968.0,111.53527188127703,54.0,1.8056473690012353,24.0,32.0,2.0,968,24,8,0.16429840142095914,0.7107438016528925,0.7644628099173554,2.0,1.267344760002743,12,4,0,0,4,0,0,8,1.5,0.3333333333333333
p14.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,131,4,131,1,121,32.75,50.97241901263859,0.34173913217935203,0.6889312977099236,0.9236641221374046,0.9618320610687023,0.9923664122137404,360,5,0.2457383579967427,52,2,6.115384615384615,41,318,406,0,0.0,0,3,4.477832512315271,5,41,2,6.512195121951219,7,0,11.40622948243271,2.0,2.0,2.0,2.9820331148490156,0.0,0.0,0.8784509605973896,5.0,4.477832512315271,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,52,4.0,34.96153846153846,406.0,54.97060806903349,24.0,7.649141847999999,37.0,104.0,10.0,406,37,5,0.1936193619361936,0.8201970443349754,0.8669950738916257,2.0,3.876262856996618,60,415,84,0,331,0,1,5,12.0,6.916666666666667
p15.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,135,4,135,1,126,33.75,53.27464218556517,0.3092608883284639,0.6944444444444444,0.9333333333333333,0.9629629629629629,0.9925925925925926,385,4,0.20191307299683103,58,2,5.448275862068965,49,316,418,0,0.0,0,3,4.368421052631579,5,49,2,5.285714285714286,6,0,11.402014966803476,2.0,2.0,2.0,3.029990927156781,0.0,0.0,0.929659038560826,5.0,4.368421052631579,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,58,4.0,31.482758620689655,418.0,55.12063302878025,20.0,10.325985956995282,81.0,334.0,17.0,418,81,4,0.2157721796276013,0.8803827751196173,0.9425837320574163,2.0,16.058736468999996,111,1368,223,0,1145,0,5,4,27.75,12.324324324324325
p16.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,138,4,138,1,121,34.5,50.102395152327794,0.4659876470474855,0.6666666666666667,0.8768115942028986,0.9637681159420289,0.9927536231884058,433,12,0.3201236120003159,73,2,10.191780821917808,48,744,1496,0,0.0,0,3,4.7967914438502675,5,48,14,14.0,14,0,17.59876827433894,2.0,2.0,2.0,3.2534293513276746,0.0,0.0,0.6042544124845148,5.0,4.7967914438502675,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,73,30.0,98.3013698630137,1496.0,167.23100952296102,80.0,3.0013482840004144,25.0,80.0,3.0,1496,25,12,0.14827201783723523,0.6878342245989305,0.7112299465240641,2.0,0.03394936999393394,24,12,0,0,12,0,0,12,2.0,0.5
p17.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,120,4,120,1,110,30.0,46.211470437543966,0.3654483490835806,0.6833333333333333,0.9166666666666666,0.9583333333333334,0.9916666666666667,322,5,0.24354671999753918,59,2,6.677966101694915,48,394,560,0,0.0,0,3,4.535714285714286,5,48,7,7.0,7,0,13.90334757637021,2.0,2.0,2.0,2.960159304465262,0.0,0.0,0.8443993155383492,5.0,4.535714285714286,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,59,14.0,43.05084745762712,560.0,72.07280305330008,26.0,30.030038723998587,66.0,387.0,8.0,560,66,5,0.1984251968503937,0.8571428571428571,0.9,2.0,30.022329815001285,10,5,0,0,5,0,0,5,2.0,0.5
p18.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,127,4,127,1,117,31.75,49.24111594998635,0.34996096537207527,0.6870078740157479,0.9212598425196851,0.9606299212598425,0.9921259842519685,286,5,0.19875514599698363,53,2,5.830188679245283,42,309,400,0,0.0,0,3,4.48,5,42,2,6.119047619047619,7,0,10.766362447073693,2.0,2.0,2.0,3.0300178041710537,0.0,0.0,0.8772684879784524,5.0,4.48,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,53,4.0,33.81132075471698,400.0,53.8260849311031,24.0,30.029143649000616,43.0,175.0,7.0,400,43,5,0.20256696428571427,0.8625,0.9075,2.0,30.01106866900227,52,226,49,0,177,0,3,5,10.4,4.346153846153846
p19.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,90,4,90,1,80,22.5,33.23025729662652,0.45364858387959184,0.6611111111111112,0.8888888888888888,0.9444444444444444,0.9888888888888889,227,5,0.18717873299465282,44,2,6.2272727272727275,33,274,382,0,0.0,0,3,4.518324607329843,5,33,7,7.0,7,0,10.63840306788151,2.0,2.0,2.0,2.894194957099841,0.0,0.0,0.8551839576584468,5.0,4.518324607329843,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,44,14.0,39.22727272727273,382.0,54.66129744175973,26.0,30.030868688001647,40.0,104.0,7.0,382,40,5,0.19003476245654694,0.7931937172774869,0.8586387434554974,3.0,30.035286081998493,55,313,65,0,248,0,0,5,11.0,5.6909090909090905
p20.pddl,sokoban-sat11-strips,6,3,0,0,0,3,5.0,6,2,3.6666666666666665,5,2,3.0,4,98,4,98,1,81,24.5,32.86715685908959,0.5919630014215606,0.6326530612244898,0.826530612244898,0.9489795918367347,0.9897959183673469,282,12,0.3540501460011001,70,2,9.985714285714286,45,699,1640,0,0.0,0,3,4.814634146341463,5,45,14,14.0,14,0,16.721665037688474,2.0,2.0,2.0,3.25077186505441,0.0,0.0,0.5799751784469015,5.0,4.814634146341463,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,70,52.0,112.8,1640.0,186.08520321923197,80.0,30.03194353300205,16.0,32.0,2.0,1640,16,12,0.1529888551165147,0.7146341463414634,0.7365853658536585,2.0,30.027730762994906,24,12,0,0,12,0,0,12,2.0,0.5
p01.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,36,3,36,3,28,12.0,11.343133018115703,0.6767202519816505,0.462962962962963,0.7777777777777778,0.9166666666666666,1.0,222,35,4.130755448997661,494,2,2.9433198380566803,35,1454,22438,2,4.746189499955433,10,1,5.855646670826276,9,0,0,0.0,0,0,4.74414468758405,2.0,2.0,2.0,5.7208718961701,1.6305197818460446,5.0,2.454483043661826,6.0,5.855646670826276,4.746189499955433,1.0,0.6376518218623481,0.9210547368351035,24224,0.09946538995327295,49.036437246963565,493,49.036437246963565,261,0,179,0,2.0,265.96963562753035,11995.0,824.269155542296,131.0,25.458236922997457,98.0,5745.0,5.0,786,98,35,0.2537274809915594,0.5753632231036634,1.4857384793653623,5.0,4.143989147996763,278,3276,195,0,3081,0,0,35,7.942857142857143,11.784172661870503
p02.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,41,3,41,3,32,13.666666666666666,13.02134998974974,0.666012491802749,0.4715447154471546,0.7804878048780488,0.926829268292683,1.0,255,40,7.248945075996744,628,2,2.9920382165605095,40,1879,38669,2,4.665235718534227,10,1,5.807934003982519,9,0,0,0.0,0,0,5.288034834055352,2.0,2.0,2.0,5.9054049496751855,1.6273627145960008,5.0,2.423392584433646,4.0,5.807934003982519,4.665235718534227,1.0,0.6464968152866242,0.899927036193021,35569,0.09033259175733195,56.638535031847134,627,56.638535031847134,330,0,222,0,2.0,357.62261146496814,20064.0,1215.264009977799,169.0,30.01187333100097,119.0,12686.0,7.0,945,119,40,0.24984972416034765,0.546794589981639,1.4511107088365358,5.0,30.00701054599631,331,4719,223,0,4496,0,0,40,8.275,14.256797583081571
p03.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,45,3,45,3,36,15.0,14.89966442575134,0.6277052571971504,0.48888888888888893,0.8,0.9333333333333333,1.0,287,44,6.867082976001257,704,2,3.028409090909091,44,2132,43267,2,4.542515080777497,10,1,5.694802043127557,9,0,0,0.0,0,0,5.564374277973392,2.0,2.0,2.0,5.996591366962518,1.6194194398274233,4.0,2.405977395598298,4.0,5.694802043127557,4.542515080777497,1.0,0.6335227272727273,0.898690550245957,40991,0.08282482542350963,58.22585227272727,703,58.22585227272727,370,0,258,0,2.0,349.9957386363636,20814.0,1198.6421419076007,181.0,30.01040479400399,138.0,14245.0,7.0,1573,138,44,0.23372443657999084,0.5292023944345575,1.3310143989645689,5.0,30.031995725999877,391,5888,256,0,5632,0,0,44,8.886363636363637,15.058823529411764
p04.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,50,3,50,3,40,16.666666666666668,16.579773487261182,0.6225752839491666,0.4933333333333334,0.8,0.94,1.0,320,49,11.785104271999444,862,2,3.0580046403712298,49,2636,69218,2,4.519604727094109,10,1,5.6874223467884075,9,0,0,0.0,0,0,6.05419259610212,2.0,2.0,2.0,6.151845126682558,1.6157592042563327,4.0,2.382307476935455,4.0,5.6874223467884075,4.519604727094109,1.0,0.6415313225058005,0.8826454099286866,56783,0.07650818801857226,65.87354988399072,861,65.87354988399072,451,0,309,0,2.0,456.69605568445473,33215.0,1716.538694172762,223.0,30.013585608998255,151.0,17405.0,5.0,1731,151,49,0.23099941067690868,0.5097517986650871,1.3137912103788032,5.0,30.01333135999448,423,6390,280,0,6110,0,0,49,8.63265306122449,15.106382978723405
p05.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,55,3,55,3,44,18.333333333333332,18.263503375736967,0.617592947198898,0.49696969696969706,0.8,0.9454545454545454,1.0,353,54,18.56746624000516,1036,2,3.0984555984555984,54,3210,103363,2,4.39584764374099,10,1,5.577730909513075,9,0,0,0.0,0,0,6.534579650257349,2.0,2.0,2.0,6.2895630229535735,1.5966533604368502,4.0,2.341565978724246,4.0,5.577730909513075,4.39584764374099,1.0,0.6486486486486487,0.8695290243950418,79062,0.07373398242963461,76.31467181467181,1035,76.31467181467181,540,0,364,0,2.0,556.4971042471043,46072.0,2168.524000050427,281.0,30.013872989999072,166.0,25753.0,7.0,2544,166,54,0.21432672310769066,0.4751797064713679,1.1954567882124165,5.0,30.0134182230031,460,7601,302,0,7299,0,0,54,8.518518518518519,16.52391304347826
p06.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,59,3,59,3,48,19.666666666666668,20.138409955990955,0.5902659570748418,0.5084745762711864,0.8135593220338984,0.9491525423728814,1.0,385,58,19.196692516998155,1128,2,3.108156028368794,58,3506,113779,2,4.395960590267097,10,1,5.578841438226738,9,0,0,0.0,0,0,6.75553391255941,2.0,2.0,2.0,6.360032722921523,1.5968409372818912,4.0,2.3400698796632238,4.0,5.578841438226738,4.395960590267097,1.0,0.6382978723404256,0.8687794925217647,84380,0.06637530127684746,74.80496453900709,1127,74.80496453900709,588,0,408,0,2.0,562.7260638297872,50712.0,2288.8889784418843,281.0,30.028582743994775,193.0,39460.0,8.0,2663,193,58,0.21816763948295012,0.47696850912734334,1.217122667627594,5.0,30.01028460600355,520,9555,336,0,9219,0,0,58,8.96551724137931,18.375
p07.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,31,3,31,3,24,10.333333333333334,9.672412085697939,0.6883644225872564,0.4516129032258065,0.7741935483870968,0.9032258064516129,1.0,211,30,2.2134496860016952,376,2,2.875,30,1081,12057,2,5.020486024715932,10,1,5.657211578336236,9,0,0,0.0,0,0,4.142772802044749,2.0,2.0,2.0,5.512471889835829,1.768091005413747,5.0,2.314069739011664,7.0,5.657211578336236,5.020486024715932,1.0,0.6276595744680851,1.0205069567571454,15377,0.10905673758865249,40.89627659574468,375,40.89627659574468,200,0,140,0,2.0,181.40691489361703,6712.0,496.9691028700913,91.5,3.264964031994168,105.0,2110.0,5.0,572,105,30,0.25797182190033574,0.6121754997097122,1.4594011777390727,5.0,30.02393736600061,241,1681,90,0,1591,0,28,30,8.033333333333333,6.975103734439834
p08.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,36,3,36,3,28,12.0,11.343133018115703,0.6767202519816505,0.462962962962963,0.7777777777777778,0.9166666666666666,1.0,246,35,4.211841240001377,494,2,2.9433198380566803,35,1454,22562,2,4.872263097243152,10,1,5.607127027745768,9,0,0,0.0,0,0,4.742437610000595,2.0,2.0,2.0,5.72120214571812,1.768589292752786,5.0,2.273588288188995,5.0,5.607127027745768,4.872263097243152,1.0,0.6376518218623481,0.9824724249295835,24037,0.09869755524714423,48.6578947368421,493,48.6578947368421,261,0,179,0,2.0,256.08906882591094,11975.0,771.6083734287017,130.0,30.0196127349991,125.0,2687.0,5.0,806,125,35,0.23814304233724348,0.5749933516532222,1.3352982891587626,5.0,14.800203349004732,258,1750,95,0,1655,0,25,35,7.371428571428571,6.782945736434108
p09.pddl,spider-sat18-strips,21,16,0,1,1,5,7.5,12,0,2.6875,9,0,2.375,6,41,3,41,3,32,13.666666666666666,13.02134998974974,0.666012491802749,0.4715447154471546,0.7804878048780488,0.926829268292683,1.0,283,40,6.382642765995115,628,2,3.0,40,1884,38647,2,4.742153336610863,10,1,5.543224571118069,9,0,0,0.0,0,0,5.299020459895857,2.0,2.0,2.0,5.903571997215862,1.760695338824769,4.0,2.2364066765075257,4.0,5.543224571118069,4.742153336610863,1.0,0.6464968152866242,0.9542629130301822,35570,0.0903351314011723,56.640127388535035,627,56.640127388535035,330,0,222,0,2.0,341.1289808917197,19470.0,1111.4097137578324,172.0,15.638383129000431,142.0,5402.0,5.0,1183,142,40,0.23492150922610852,0.5397314151163092,1.3022226822263048,5.0,9.337210095996852,305,2284,110,0,2174,0,30,40,7.625,7.488524590163935
